09-25 13:35:12.826 I/Sentry  ( 6695): ALERT[replay] 11:53:15 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · SW 1.1 mi · 158 kt · 200 below, climbing · 200 below, climbing through your altitude · 26 s · Clear: move NW ↑ S=3.28
09-25 13:35:12.844 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:15.826 I/Sentry  ( 6695): ALERT[replay] 11:53:18 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · SW 5,800 ft · 159 kt · 200 below, climbing · 200 below, climbing through your altitude · 22 s · Clear: move NW ↑ S=2.94
09-25 13:35:15.841 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:18.827 I/Sentry  ( 6695): ALERT[replay] 11:53:21 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · SW 5,100 ft · 160 kt · 200 below, climbing · 200 below, climbing through your altitude · 19 s · Clear: move NW ↑ S=2.58
09-25 13:35:18.842 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:20.829 I/Sentry  ( 6695): ALERT[replay] 11:53:23 PDT COLLISION RISK TFR_ENTRY/OTHER sound=- banner=NONE: Traffic entering TFR 0/0000: SW 4,700 ft · 160 kt · 200 below, climbing S=2.35
09-25 13:35:21.829 I/Sentry  ( 6695): ALERT[replay] 11:53:24 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · SW 4,500 ft · 160 kt · 200 below, climbing · 200 below, climbing through your altitude · 19 s · Clear: move NW ↑ S=2.29
09-25 13:35:21.844 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:24.832 I/Sentry  ( 6695): ALERT[replay] 11:53:27 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · S 3,800 ft · 160 kt · 200 below, climbing · 200 below, climbing through your altitude · 19 s · Clear: move NW ↑ S=1.94
09-25 13:35:24.848 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:27.835 I/Sentry  ( 6695): ALERT[replay] 11:53:30 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · S 3,100 ft · 158 kt · 100 below, climbing · 100 below, climbing through your altitude · 12 s · Clear: move NW ↑ S=1.54
09-25 13:35:27.849 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:30.835 I/Sentry  ( 6695): ALERT[replay] 11:53:33 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · S 2,400 ft · 159 kt · 100 below, climbing · 100 below, climbing through your altitude · 9 s · Clear: move NW ↑ S=1.21
09-25 13:35:30.854 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:33.838 I/Sentry  ( 6695): ALERT[replay] 11:53:36 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · S 1,900 ft · 159 kt · 100 below, climbing · 100 below, climbing through your altitude · 9 s · Clear: move NW ↑ S=0.98
09-25 13:35:33.855 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:36.840 I/Sentry  ( 6695): ALERT[replay] 11:53:39 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · SE 1,200 ft · 159 kt · same alt, climbing · same alt, climbing through your altitude · 3 s · Clear: move NW ↑ S=0.62
09-25 13:35:36.857 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:39.842 I/Sentry  ( 6695): ALERT[replay] 11:53:42 PDT COLLISION RISK TRAFFIC/REPEAT sound=collision/full banner=SILENT: ‼ COLLISION RISK · N388KM · E 1,500 ft · 160 kt · same alt, climbing · same alt, climbing through your altitude · 0 s · Clear: move NW ↑ S=0.61
09-25 13:35:39.863 I/Sentry  ( 6695): SOUND collision/full level_default
09-25 13:35:42.845 I/Sentry  ( 6695): ALERT[replay] 11:53:45 PDT WARNING PASSING/OTHER sound=passing/full banner=SILENT: ● PASSING · N388KM · E 2,000 ft · 160 kt · same alt, climbing · Diverging · closest was 1,200 ft S=0.61
09-25 13:35:42.874 I/Sentry  ( 6695): SOUND passing/full level_default
09-25 13:35:53.853 I/Sentry  ( 6695): ALERT[replay] 11:53:56 PDT CAUTION TRAFFIC/DOWNGRADE sound=- banner=SILENT: ● PASSING · N388KM · NE 4,400 ft · 161 kt · 100 above, climbing · Diverging · closest was 1,200 ft S=0.61
09-25 13:36:05.862 I/Sentry  ( 6695): ALERT[replay] 11:54:08 PDT ADVISORY TRAFFIC/DOWNGRADE sound=- banner=SILENT: ● PASSING · N388KM · NE 1.2 mi · 163 kt · 200 above, climbing · Diverging · closest was 1,200 ft S=0.61
09-25 13:36:51.884 I/Sentry  ( 6695): ALERT[replay] 11:54:54 PDT NONE CLEAR/OTHER sound=- banner=CANCEL: ○ CLEAR · N388KM · Outside 3.0 mi ·  S=0.61
09-25 13:37:28.905 I/Sentry  ( 6695): REPLAY finished
09-25 13:37:36.913 I/Sentry  ( 6695): Service destroyed (mode=OFF)
9-25 13:14:08.457 I/Sentry  ( 5236): ARMED (live)
